invoice_id,order_id,customer_id,invoice_number,invoice_date,due_date,paid_date,amount_due,tax_amount,discount_amount,late_fee_charged,amount_paid,payment_status,payment_method,credit_terms,billing_currency,fiscal_year,fiscal_period,internal_gl_code,billing_address_id,is_disputed
INV-0984046-D039,ORD-0984046-E38B,CUST-110249-7ACC,INV-2026-984046,2025-05-08 19:16:53,2025-06-07 19:16:53,,1475.56,118.04,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,05,GL-REV-984046,ADDR-984046,FALSE
INV-0984047-54B6,ORD-0984047-9A54,CUST-138634-1C7A,INV-2026-984047,2025-09-24 03:53:26,2025-10-24 03:53:26,2025-10-04 03:53:26,1477.61,118.21,0.00,0.00,1595.82,Paid,ACH,Net 30,USD,2025,09,GL-REV-984047,ADDR-984047,FALSE
INV-0984048-B173,ORD-0984048-C672,CUST-421283-17E1,INV-2026-984048,2025-10-22 18:33:17,2025-11-21 18:33:17,2025-11-01 18:33:17,892.76,71.42,0.00,0.00,964.18,Paid,ACH,Net 30,USD,2025,10,GL-REV-984048,ADDR-984048,FALSE
INV-0984049-1999,ORD-0984049-95A7,CUST-086792-E2AE,INV-2026-984049,2026-01-27 20:55:18,2026-02-26 20:55:18,2026-02-06 20:55:18,1278.8,102.3,0.00,0.00,1381.1,Paid,ACH,Net 30,USD,2026,01,GL-REV-984049,ADDR-984049,FALSE
INV-0984050-E686,ORD-0984050-C5F7,CUST-022456-0693,INV-2026-984050,2024-08-08 04:20:15,2024-09-07 04:20:15,2024-08-18 04:20:15,1222.78,97.82,0.00,0.00,1320.6,Paid,ACH,Net 30,USD,2024,08,GL-REV-984050,ADDR-984050,FALSE
INV-0984051-7A9C,ORD-0984051-3D77,CUST-279768-AAB5,INV-2026-984051,2026-02-08 20:11:26,2026-03-10 20:11:26,,308.3,24.66,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,02,GL-REV-984051,ADDR-984051,FALSE
INV-0984052-F919,ORD-0984052-6C8F,CUST-348682-4649,INV-2026-984052,2026-02-25 16:27:11,2026-03-27 16:27:11,,905.83,72.47,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,02,GL-REV-984052,ADDR-984052,FALSE
INV-0984053-D472,ORD-0984053-0EA2,CUST-025331-E41A,INV-2026-984053,2025-07-12 13:00:38,2025-08-11 13:00:38,,1338.12,107.05,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-984053,ADDR-984053,FALSE
INV-0984054-5363,ORD-0984054-41E6,CUST-472212-184D,INV-2026-984054,2025-02-20 04:49:38,2025-03-22 04:49:38,2025-03-02 04:49:38,1087.61,87.01,0.00,0.00,1174.62,Paid,ACH,Net 30,USD,2025,02,GL-REV-984054,ADDR-984054,FALSE
INV-0984055-A8CE,ORD-0984055-77DB,CUST-320564-35BC,INV-2026-984055,2026-02-16 22:58:44,2026-03-18 22:58:44,,1203.97,96.32,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,02,GL-REV-984055,ADDR-984055,FALSE
INV-0984056-F6A8,ORD-0984056-69CA,CUST-283356-2245,INV-2026-984056,2025-10-03 23:56:34,2025-11-02 23:56:34,2025-10-13 23:56:34,553.8,44.3,0.00,0.00,598.1,Paid,ACH,Net 30,USD,2025,10,GL-REV-984056,ADDR-984056,FALSE
INV-0984057-232F,ORD-0984057-5D0D,CUST-341326-9F41,INV-2026-984057,2025-06-27 07:30:54,2025-07-27 07:30:54,,941.49,75.32,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-984057,ADDR-984057,FALSE
INV-0984058-F8A7,ORD-0984058-44FE,CUST-149282-2AB4,INV-2026-984058,2024-08-23 02:28:45,2024-09-22 02:28:45,,299.27,23.94,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-984058,ADDR-984058,FALSE
INV-0984059-031C,ORD-0984059-61C2,CUST-357329-9227,INV-2026-984059,2024-07-11 05:02:56,2024-08-10 05:02:56,,1173.06,93.84,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,07,GL-REV-984059,ADDR-984059,FALSE
INV-0984060-2549,ORD-0984060-5A71,CUST-418140-CD15,INV-2026-984060,2025-02-28 18:29:00,2025-03-30 18:29:00,2025-03-10 18:29:00,188.16,15.05,0.00,0.00,203.21,Paid,ACH,Net 30,USD,2025,02,GL-REV-984060,ADDR-984060,FALSE
INV-0984061-E3E5,ORD-0984061-F661,CUST-332160-8E10,INV-2026-984061,2026-01-31 04:04:05,2026-03-02 04:04:05,2026-02-10 04:04:05,1238.0,99.04,0.00,0.00,1337.04,Paid,ACH,Net 30,USD,2026,01,GL-REV-984061,ADDR-984061,FALSE
INV-0984062-0BF9,ORD-0984062-AE20,CUST-308515-01C1,INV-2026-984062,2024-08-14 05:37:39,2024-09-13 05:37:39,,559.72,44.78,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-984062,ADDR-984062,FALSE
INV-0984063-FAAD,ORD-0984063-E031,CUST-082928-F779,INV-2026-984063,2024-11-06 22:55:21,2024-12-06 22:55:21,2024-11-16 22:55:21,1106.56,88.52,0.00,0.00,1195.08,Paid,ACH,Net 30,USD,2024,11,GL-REV-984063,ADDR-984063,FALSE
INV-0984064-09C3,ORD-0984064-6E85,CUST-008514-3914,INV-2026-984064,2024-08-01 07:33:29,2024-08-31 07:33:29,,965.95,77.28,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,08,GL-REV-984064,ADDR-984064,FALSE
INV-0984065-097A,ORD-0984065-6F73,CUST-073074-91A5,INV-2026-984065,2025-11-16 18:10:56,2025-12-16 18:10:56,,1330.07,106.41,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,11,GL-REV-984065,ADDR-984065,FALSE
INV-0984066-70F4,ORD-0984066-0F2D,CUST-374552-EE66,INV-2026-984066,2024-07-18 12:51:23,2024-08-17 12:51:23,,423.47,33.88,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,07,GL-REV-984066,ADDR-984066,FALSE
INV-0984067-CF76,ORD-0984067-6E39,CUST-438525-4F23,INV-2026-984067,2024-06-27 20:33:17,2024-07-27 20:33:17,2024-07-07 20:33:17,875.68,70.05,0.00,0.00,945.73,Paid,ACH,Net 30,USD,2024,06,GL-REV-984067,ADDR-984067,FALSE
INV-0984068-97E9,ORD-0984068-5924,CUST-208111-2DDA,INV-2026-984068,2025-01-13 21:42:48,2025-02-12 21:42:48,,986.81,78.94,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,01,GL-REV-984068,ADDR-984068,FALSE
INV-0984069-8C21,ORD-0984069-C46F,CUST-228510-9464,INV-2026-984069,2025-12-13 08:54:48,2026-01-12 08:54:48,2025-12-23 08:54:48,394.34,31.55,0.00,0.00,425.89,Paid,ACH,Net 30,USD,2025,12,GL-REV-984069,ADDR-984069,FALSE
INV-0984070-A116,ORD-0984070-448D,CUST-095546-EEDF,INV-2026-984070,2025-07-23 04:46:26,2025-08-22 04:46:26,,761.08,60.89,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-984070,ADDR-984070,FALSE
INV-0984071-C922,ORD-0984071-A678,CUST-056290-23A4,INV-2026-984071,2025-10-02 11:36:31,2025-11-01 11:36:31,,553.57,44.29,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-984071,ADDR-984071,FALSE
INV-0984072-5F45,ORD-0984072-701D,CUST-106241-803A,INV-2026-984072,2024-10-16 20:35:41,2024-11-15 20:35:41,2024-10-26 20:35:41,582.81,46.62,0.00,0.00,629.43,Paid,ACH,Net 30,USD,2024,10,GL-REV-984072,ADDR-984072,FALSE
INV-0984073-8D59,ORD-0984073-F6EF,CUST-213317-2F7F,INV-2026-984073,2025-03-16 22:14:49,2025-04-15 22:14:49,,628.05,50.24,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,03,GL-REV-984073,ADDR-984073,FALSE
INV-0984074-67F6,ORD-0984074-8BAB,CUST-139761-A3CC,INV-2026-984074,2025-06-22 07:57:55,2025-07-22 07:57:55,2025-07-02 07:57:55,743.8,59.5,0.00,0.00,803.3,Paid,ACH,Net 30,USD,2025,06,GL-REV-984074,ADDR-984074,FALSE
INV-0984075-1C93,ORD-0984075-D6C3,CUST-360005-1F8F,INV-2026-984075,2025-11-02 15:18:20,2025-12-02 15:18:20,,753.5,60.28,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,11,GL-REV-984075,ADDR-984075,FALSE
INV-0984076-8460,ORD-0984076-E2CB,CUST-377536-DA92,INV-2026-984076,2024-07-31 09:32:33,2024-08-30 09:32:33,2024-08-10 09:32:33,107.79,8.62,0.00,0.00,116.41,Paid,ACH,Net 30,USD,2024,07,GL-REV-984076,ADDR-984076,FALSE
INV-0984077-D5BD,ORD-0984077-E496,CUST-102232-954A,INV-2026-984077,2024-08-05 02:29:42,2024-09-04 02:29:42,2024-08-15 02:29:42,337.37,26.99,0.00,0.00,364.36,Paid,ACH,Net 30,USD,2024,08,GL-REV-984077,ADDR-984077,FALSE
INV-0984078-85FB,ORD-0984078-64F5,CUST-140496-4CD4,INV-2026-984078,2024-09-21 08:44:31,2024-10-21 08:44:31,2024-10-01 08:44:31,389.41,31.15,0.00,0.00,420.56,Paid,ACH,Net 30,USD,2024,09,GL-REV-984078,ADDR-984078,FALSE
INV-0984079-FD53,ORD-0984079-B597,CUST-064558-003F,INV-2026-984079,2026-05-22 08:55:51,2026-06-21 08:55:51,,776.96,62.16,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-984079,ADDR-984079,FALSE
INV-0984080-AC6E,ORD-0984080-BECD,CUST-208240-E12D,INV-2026-984080,2024-08-14 18:16:18,2024-09-13 18:16:18,2024-08-24 18:16:18,1128.47,90.28,0.00,0.00,1218.75,Paid,ACH,Net 30,USD,2024,08,GL-REV-984080,ADDR-984080,FALSE
INV-0984081-6707,ORD-0984081-9171,CUST-106199-3825,INV-2026-984081,2026-02-25 15:33:27,2026-03-27 15:33:27,2026-03-07 15:33:27,822.23,65.78,0.00,0.00,888.01,Paid,ACH,Net 30,USD,2026,02,GL-REV-984081,ADDR-984081,FALSE
INV-0984082-6601,ORD-0984082-8D2A,CUST-011838-8C86,INV-2026-984082,2024-07-20 21:43:52,2024-08-19 21:43:52,2024-07-30 21:43:52,650.14,52.01,0.00,0.00,702.15,Paid,ACH,Net 30,USD,2024,07,GL-REV-984082,ADDR-984082,FALSE
INV-0984083-50CC,ORD-0984083-739A,CUST-024469-CD53,INV-2026-984083,2024-12-21 15:24:11,2025-01-20 15:24:11,,1340.28,107.22,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,12,GL-REV-984083,ADDR-984083,FALSE
INV-0984084-3DBB,ORD-0984084-A43D,CUST-425978-9820,INV-2026-984084,2026-04-05 14:20:16,2026-05-05 14:20:16,2026-04-15 14:20:16,1258.1,100.65,0.00,0.00,1358.75,Paid,ACH,Net 30,USD,2026,04,GL-REV-984084,ADDR-984084,FALSE
INV-0984085-1149,ORD-0984085-7C16,CUST-007094-96BD,INV-2026-984085,2025-10-06 09:11:54,2025-11-05 09:11:54,,1361.41,108.91,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-984085,ADDR-984085,FALSE
INV-0984086-9067,ORD-0984086-0C01,CUST-274635-EDC0,INV-2026-984086,2025-06-18 19:11:58,2025-07-18 19:11:58,,904.0,72.32,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-984086,ADDR-984086,FALSE
INV-0984087-0017,ORD-0984087-0DA1,CUST-364823-EEF6,INV-2026-984087,2024-12-21 17:52:52,2025-01-20 17:52:52,,1189.15,95.13,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,12,GL-REV-984087,ADDR-984087,FALSE
INV-0984088-1849,ORD-0984088-1C8C,CUST-127222-5773,INV-2026-984088,2025-04-01 11:37:13,2025-05-01 11:37:13,2025-04-11 11:37:13,186.75,14.94,0.00,0.00,201.69,Paid,ACH,Net 30,USD,2025,04,GL-REV-984088,ADDR-984088,FALSE
INV-0984089-65B4,ORD-0984089-4BBD,CUST-282119-DE2F,INV-2026-984089,2026-01-20 13:16:41,2026-02-19 13:16:41,2026-01-30 13:16:41,72.09,5.77,0.00,0.00,77.86,Paid,ACH,Net 30,USD,2026,01,GL-REV-984089,ADDR-984089,FALSE
INV-0984090-87C2,ORD-0984090-6BBA,CUST-292501-D418,INV-2026-984090,2025-11-25 21:40:19,2025-12-25 21:40:19,2025-12-05 21:40:19,1317.22,105.38,0.00,0.00,1422.6,Paid,ACH,Net 30,USD,2025,11,GL-REV-984090,ADDR-984090,FALSE
INV-0984091-C93A,ORD-0984091-A06C,CUST-218922-87C4,INV-2026-984091,2025-01-29 19:01:10,2025-02-28 19:01:10,,1104.94,88.4,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,01,GL-REV-984091,ADDR-984091,FALSE
INV-0984092-DECB,ORD-0984092-A548,CUST-490391-9DBE,INV-2026-984092,2025-08-13 01:16:13,2025-09-12 01:16:13,,890.12,71.21,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-984092,ADDR-984092,FALSE
INV-0984093-F99F,ORD-0984093-614B,CUST-235489-A852,INV-2026-984093,2025-11-12 18:26:10,2025-12-12 18:26:10,,804.85,64.39,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,11,GL-REV-984093,ADDR-984093,FALSE
INV-0984094-3ACC,ORD-0984094-B4DF,CUST-182845-1725,INV-2026-984094,2025-08-23 21:42:52,2025-09-22 21:42:52,,1288.71,103.1,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,08,GL-REV-984094,ADDR-984094,FALSE
INV-0984095-59AE,ORD-0984095-14A0,CUST-128828-44AA,INV-2026-984095,2025-05-25 09:42:01,2025-06-24 09:42:01,2025-06-04 09:42:01,1275.51,102.04,0.00,0.00,1377.55,Paid,ACH,Net 30,USD,2025,05,GL-REV-984095,ADDR-984095,FALSE
INV-0984096-F597,ORD-0984096-B4E0,CUST-213842-F211,INV-2026-984096,2024-11-09 21:21:55,2024-12-09 21:21:55,2024-11-19 21:21:55,170.12,13.61,0.00,0.00,183.73,Paid,ACH,Net 30,USD,2024,11,GL-REV-984096,ADDR-984096,FALSE
INV-0984097-BFEB,ORD-0984097-BDA7,CUST-491906-A1A3,INV-2026-984097,2024-08-16 19:27:01,2024-09-15 19:27:01,2024-08-26 19:27:01,296.65,23.73,0.00,0.00,320.38,Paid,ACH,Net 30,USD,2024,08,GL-REV-984097,ADDR-984097,FALSE
INV-0984098-3819,ORD-0984098-14AB,CUST-039508-F5EB,INV-2026-984098,2025-10-02 21:26:12,2025-11-01 21:26:12,,266.22,21.3,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,10,GL-REV-984098,ADDR-984098,FALSE
INV-0984099-B2D2,ORD-0984099-2CB1,CUST-134789-5B34,INV-2026-984099,2025-07-23 17:49:36,2025-08-22 17:49:36,2025-08-02 17:49:36,698.36,55.87,0.00,0.00,754.23,Paid,ACH,Net 30,USD,2025,07,GL-REV-984099,ADDR-984099,FALSE
INV-0984100-43CF,ORD-0984100-C5D2,CUST-165372-F34F,INV-2026-984100,2025-12-05 05:18:01,2026-01-04 05:18:01,2025-12-15 05:18:01,408.3,32.66,0.00,0.00,440.96,Paid,ACH,Net 30,USD,2025,12,GL-REV-984100,ADDR-984100,FALSE
INV-0984101-3E64,ORD-0984101-3687,CUST-205589-E0F3,INV-2026-984101,2026-04-09 04:08:26,2026-05-09 04:08:26,,208.48,16.68,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,04,GL-REV-984101,ADDR-984101,FALSE
INV-0984102-34BB,ORD-0984102-5DCA,CUST-472816-E152,INV-2026-984102,2026-03-27 21:03:13,2026-04-26 21:03:13,,372.24,29.78,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-984102,ADDR-984102,FALSE
INV-0984103-6675,ORD-0984103-EA77,CUST-147900-4453,INV-2026-984103,2025-05-08 12:23:02,2025-06-07 12:23:02,2025-05-18 12:23:02,1385.36,110.83,0.00,0.00,1496.19,Paid,ACH,Net 30,USD,2025,05,GL-REV-984103,ADDR-984103,FALSE
INV-0984104-E5E6,ORD-0984104-748D,CUST-002332-E77D,INV-2026-984104,2025-04-05 15:42:58,2025-05-05 15:42:58,,631.52,50.52,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,04,GL-REV-984104,ADDR-984104,FALSE
INV-0984105-0E15,ORD-0984105-B554,CUST-471608-E65E,INV-2026-984105,2024-11-19 20:05:51,2024-12-19 20:05:51,2024-11-29 20:05:51,1252.83,100.23,0.00,0.00,1353.06,Paid,ACH,Net 30,USD,2024,11,GL-REV-984105,ADDR-984105,FALSE
INV-0984106-40DE,ORD-0984106-791A,CUST-110007-B615,INV-2026-984106,2024-11-22 05:27:59,2024-12-22 05:27:59,2024-12-02 05:27:59,519.42,41.55,0.00,0.00,560.97,Paid,ACH,Net 30,USD,2024,11,GL-REV-984106,ADDR-984106,FALSE
INV-0984107-CB1D,ORD-0984107-C86E,CUST-107803-D0C9,INV-2026-984107,2025-06-02 11:23:16,2025-07-02 11:23:16,2025-06-12 11:23:16,129.29,10.34,0.00,0.00,139.63,Paid,ACH,Net 30,USD,2025,06,GL-REV-984107,ADDR-984107,FALSE
INV-0984108-219E,ORD-0984108-8B76,CUST-327676-62D4,INV-2026-984108,2025-12-18 19:39:58,2026-01-17 19:39:58,,210.85,16.87,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,12,GL-REV-984108,ADDR-984108,FALSE
INV-0984109-B8B7,ORD-0984109-8A2C,CUST-281213-1EA4,INV-2026-984109,2025-07-22 16:20:29,2025-08-21 16:20:29,,504.98,40.4,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-984109,ADDR-984109,FALSE
INV-0984110-51BD,ORD-0984110-60EE,CUST-265988-48B9,INV-2026-984110,2025-06-03 20:24:04,2025-07-03 20:24:04,,460.76,36.86,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-984110,ADDR-984110,FALSE
INV-0984111-BBD8,ORD-0984111-B81C,CUST-037832-33F5,INV-2026-984111,2025-09-20 14:35:53,2025-10-20 14:35:53,2025-09-30 14:35:53,699.72,55.98,0.00,0.00,755.7,Paid,ACH,Net 30,USD,2025,09,GL-REV-984111,ADDR-984111,FALSE
INV-0984112-5703,ORD-0984112-0857,CUST-280253-F57E,INV-2026-984112,2026-05-05 13:38:45,2026-06-04 13:38:45,,1038.31,83.06,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,05,GL-REV-984112,ADDR-984112,FALSE
INV-0984113-3CF7,ORD-0984113-34F6,CUST-204555-C57C,INV-2026-984113,2025-08-11 04:15:06,2025-09-10 04:15:06,2025-08-21 04:15:06,1122.34,89.79,0.00,0.00,1212.13,Paid,ACH,Net 30,USD,2025,08,GL-REV-984113,ADDR-984113,FALSE
INV-0984114-843A,ORD-0984114-8453,CUST-409375-B678,INV-2026-984114,2024-09-22 09:21:25,2024-10-22 09:21:25,2024-10-02 09:21:25,326.42,26.11,0.00,0.00,352.53,Paid,ACH,Net 30,USD,2024,09,GL-REV-984114,ADDR-984114,FALSE
INV-0984115-F39E,ORD-0984115-A7D5,CUST-144939-169C,INV-2026-984115,2026-05-17 21:37:36,2026-06-16 21:37:36,2026-05-27 21:37:36,547.64,43.81,0.00,0.00,591.45,Paid,ACH,Net 30,USD,2026,05,GL-REV-984115,ADDR-984115,FALSE
INV-0984116-AFB0,ORD-0984116-FAD5,CUST-191383-6C05,INV-2026-984116,2025-06-09 12:23:21,2025-07-09 12:23:21,2025-06-19 12:23:21,871.2,69.7,0.00,0.00,940.9,Paid,ACH,Net 30,USD,2025,06,GL-REV-984116,ADDR-984116,FALSE
INV-0984117-D228,ORD-0984117-9BD3,CUST-290381-0F2E,INV-2026-984117,2025-02-08 03:44:13,2025-03-10 03:44:13,,867.03,69.36,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,02,GL-REV-984117,ADDR-984117,FALSE
INV-0984118-4661,ORD-0984118-6852,CUST-134152-1D47,INV-2026-984118,2026-05-09 15:37:50,2026-06-08 15:37:50,2026-05-19 15:37:50,1072.92,85.83,0.00,0.00,1158.75,Paid,ACH,Net 30,USD,2026,05,GL-REV-984118,ADDR-984118,FALSE
INV-0984119-B81B,ORD-0984119-9F02,CUST-202395-CB5E,INV-2026-984119,2025-07-06 16:02:04,2025-08-05 16:02:04,2025-07-16 16:02:04,770.44,61.64,0.00,0.00,832.08,Paid,ACH,Net 30,USD,2025,07,GL-REV-984119,ADDR-984119,FALSE
INV-0984120-FC27,ORD-0984120-6B7C,CUST-334180-4C09,INV-2026-984120,2026-03-21 05:40:56,2026-04-20 05:40:56,,66.29,5.3,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,03,GL-REV-984120,ADDR-984120,FALSE
INV-0984121-2F58,ORD-0984121-8612,CUST-468024-84C0,INV-2026-984121,2026-02-28 07:34:18,2026-03-30 07:34:18,2026-03-10 07:34:18,322.56,25.8,0.00,0.00,348.36,Paid,ACH,Net 30,USD,2026,02,GL-REV-984121,ADDR-984121,FALSE
INV-0984122-8240,ORD-0984122-36AD,CUST-398583-CEB6,INV-2026-984122,2026-06-23 23:59:59,2026-07-23 23:59:59,,552.61,44.21,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-984122,ADDR-984122,FALSE
INV-0984123-86E0,ORD-0984123-5088,CUST-395497-9909,INV-2026-984123,2026-01-24 11:20:18,2026-02-23 11:20:18,2026-02-03 11:20:18,620.27,49.62,0.00,0.00,669.89,Paid,ACH,Net 30,USD,2026,01,GL-REV-984123,ADDR-984123,FALSE
INV-0984124-71BD,ORD-0984124-DC30,CUST-024485-C9F8,INV-2026-984124,2024-12-05 05:54:13,2025-01-04 05:54:13,,340.71,27.26,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2024,12,GL-REV-984124,ADDR-984124,FALSE
INV-0984125-8D41,ORD-0984125-AF4A,CUST-485479-F4D6,INV-2026-984125,2024-07-19 13:04:20,2024-08-18 13:04:20,2024-07-29 13:04:20,1051.81,84.14,0.00,0.00,1135.95,Paid,ACH,Net 30,USD,2024,07,GL-REV-984125,ADDR-984125,FALSE
INV-0984126-9CD2,ORD-0984126-BF8D,CUST-431041-8036,INV-2026-984126,2025-03-31 16:58:11,2025-04-30 16:58:11,2025-04-10 16:58:11,1016.75,81.34,0.00,0.00,1098.09,Paid,ACH,Net 30,USD,2025,03,GL-REV-984126,ADDR-984126,FALSE
INV-0984127-D7D8,ORD-0984127-7731,CUST-011695-4571,INV-2026-984127,2024-12-26 10:32:53,2025-01-25 10:32:53,2025-01-05 10:32:53,1163.26,93.06,0.00,0.00,1256.32,Paid,ACH,Net 30,USD,2024,12,GL-REV-984127,ADDR-984127,FALSE
INV-0984128-2511,ORD-0984128-D669,CUST-422770-16D4,INV-2026-984128,2026-05-19 20:00:10,2026-06-18 20:00:10,2026-05-29 20:00:10,955.35,76.43,0.00,0.00,1031.78,Paid,ACH,Net 30,USD,2026,05,GL-REV-984128,ADDR-984128,FALSE
INV-0984129-5ABC,ORD-0984129-7E24,CUST-492667-51E6,INV-2026-984129,2026-06-05 03:06:16,2026-07-05 03:06:16,,1182.22,94.58,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-984129,ADDR-984129,FALSE
INV-0984130-F9E8,ORD-0984130-42E1,CUST-279336-2AD6,INV-2026-984130,2025-05-11 21:04:24,2025-06-10 21:04:24,,428.89,34.31,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,05,GL-REV-984130,ADDR-984130,FALSE
INV-0984131-79D6,ORD-0984131-9245,CUST-148958-A811,INV-2026-984131,2026-05-23 22:16:15,2026-06-22 22:16:15,2026-06-02 22:16:15,1300.42,104.03,0.00,0.00,1404.45,Paid,ACH,Net 30,USD,2026,05,GL-REV-984131,ADDR-984131,FALSE
INV-0984132-6492,ORD-0984132-B3E8,CUST-359109-4E09,INV-2026-984132,2025-02-28 18:17:19,2025-03-30 18:17:19,2025-03-10 18:17:19,166.26,13.3,0.00,0.00,179.56,Paid,ACH,Net 30,USD,2025,02,GL-REV-984132,ADDR-984132,FALSE
INV-0984133-3C01,ORD-0984133-8005,CUST-369923-6A1D,INV-2026-984133,2025-03-10 10:54:29,2025-04-09 10:54:29,2025-03-20 10:54:29,1312.2,104.98,0.00,0.00,1417.18,Paid,ACH,Net 30,USD,2025,03,GL-REV-984133,ADDR-984133,FALSE
INV-0984134-405C,ORD-0984134-7B53,CUST-288184-8F3B,INV-2026-984134,2024-10-03 12:06:18,2024-11-02 12:06:18,2024-10-13 12:06:18,1208.64,96.69,0.00,0.00,1305.33,Paid,ACH,Net 30,USD,2024,10,GL-REV-984134,ADDR-984134,FALSE
INV-0984135-4FD1,ORD-0984135-0151,CUST-372649-D646,INV-2026-984135,2025-09-15 00:38:28,2025-10-15 00:38:28,2025-09-25 00:38:28,1110.98,88.88,0.00,0.00,1199.86,Paid,ACH,Net 30,USD,2025,09,GL-REV-984135,ADDR-984135,FALSE
INV-0984136-7F51,ORD-0984136-CC1D,CUST-237908-25F4,INV-2026-984136,2025-07-02 12:22:09,2025-08-01 12:22:09,,968.3,77.46,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,07,GL-REV-984136,ADDR-984136,FALSE
INV-0984137-8748,ORD-0984137-FD10,CUST-272527-B8D8,INV-2026-984137,2025-05-07 11:04:28,2025-06-06 11:04:28,2025-05-17 11:04:28,778.71,62.3,0.00,0.00,841.01,Paid,ACH,Net 30,USD,2025,05,GL-REV-984137,ADDR-984137,FALSE
INV-0984138-F1CC,ORD-0984138-5068,CUST-343750-816A,INV-2026-984138,2024-11-14 21:17:19,2024-12-14 21:17:19,2024-11-24 21:17:19,825.96,66.08,0.00,0.00,892.04,Paid,ACH,Net 30,USD,2024,11,GL-REV-984138,ADDR-984138,FALSE
INV-0984139-59C0,ORD-0984139-5B0B,CUST-211632-FB12,INV-2026-984139,2026-06-09 05:56:01,2026-07-09 05:56:01,,1096.31,87.7,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,06,GL-REV-984139,ADDR-984139,FALSE
INV-0984140-CB92,ORD-0984140-53D8,CUST-378794-4E85,INV-2026-984140,2025-06-08 05:46:14,2025-07-08 05:46:14,,810.1,64.81,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2025,06,GL-REV-984140,ADDR-984140,FALSE
INV-0984141-9331,ORD-0984141-2030,CUST-059922-91AB,INV-2026-984141,2025-02-14 19:56:14,2025-03-16 19:56:14,2025-02-24 19:56:14,707.96,56.64,0.00,0.00,764.6,Paid,ACH,Net 30,USD,2025,02,GL-REV-984141,ADDR-984141,FALSE
INV-0984142-5296,ORD-0984142-7AB5,CUST-152446-6DE3,INV-2026-984142,2026-04-21 17:50:54,2026-05-21 17:50:54,2026-05-01 17:50:54,1018.62,81.49,0.00,0.00,1100.11,Paid,ACH,Net 30,USD,2026,04,GL-REV-984142,ADDR-984142,FALSE
INV-0984143-F13D,ORD-0984143-AEA0,CUST-047204-3563,INV-2026-984143,2026-01-04 09:01:41,2026-02-03 09:01:41,,669.01,53.52,0.00,0.00,0.0,Unpaid,ACH,Net 30,USD,2026,01,GL-REV-984143,ADDR-984143,FALSE
